taxon	lfc_SampleSiteCLOACA	lfc_SampleSiteORAL	lfc_SampleSiteTANK WATER	lfc_SampleSiteORAL_SampleSiteCLOACA	lfc_SampleSiteTANK WATER_SampleSiteCLOACA	lfc_SampleSiteTANK WATER_SampleSiteORAL	se_SampleSiteCLOACA	se_SampleSiteORAL	se_SampleSiteTANK WATER	se_SampleSiteORAL_SampleSiteCLOACA	se_SampleSiteTANK WATER_SampleSiteCLOACA	se_SampleSiteTANK WATER_SampleSiteORAL	W_SampleSiteCLOACA	W_SampleSiteORAL	W_SampleSiteTANK WATER	W_SampleSiteORAL_SampleSiteCLOACA	W_SampleSiteTANK WATER_SampleSiteCLOACA	W_SampleSiteTANK WATER_SampleSiteORAL	p_SampleSiteCLOACA	p_SampleSiteORAL	p_SampleSiteTANK WATER	p_SampleSiteORAL_SampleSiteCLOACA	p_SampleSiteTANK WATER_SampleSiteCLOACA	p_SampleSiteTANK WATER_SampleSiteORAL	q_SampleSiteCLOACA	q_SampleSiteORAL	q_SampleSiteTANK WATER	q_SampleSiteORAL_SampleSiteCLOACA	q_SampleSiteTANK WATER_SampleSiteCLOACA	q_SampleSiteTANK WATER_SampleSiteORAL	diff_SampleSiteCLOACA	diff_SampleSiteORAL	diff_SampleSiteTANK WATER	diff_SampleSiteORAL_SampleSiteCLOACA	diff_SampleSiteTANK WATER_SampleSiteCLOACA	diff_SampleSiteTANK WATER_SampleSiteORAL	(Intercept)	SampleSiteCLOACA	SampleSiteORAL	SampleSiteTANK WATER	global	CARAPACE - CLOACA	CARAPACE - ORAL	CARAPACE - TANK WATER	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER	structural_zero (SampleSite = CARAPACE)	structural_zero (SampleSite = CLOACA)	structural_zero (SampleSite = ORAL)	structural_zero (SampleSite = TANK WATER)
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Colwellia	-1.593399516413467	-0.7404248076599018	3.123273667981721	0.8529747087535653	4.716673184395188	3.8636984756416224	1.1039120631668344	1.1454535900498675	1.3966699433521153	1.1755558684622112	1.42146213582389	1.453958970306208	-1.4434116353819175	-0.646403149015987	2.2362288834580517	0.7255926593002965	3.318184189029678	2.6573641722695354	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.00594101601979116	0.10819310094620371	0.00633851726813056	0	0	0.10819310094620369	0.006338517268130566	0	0.07140659699755467	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium	-0.9780826951446879	0.8581038248478722	-2.4317173678833974	1.8361865199925602	-1.4536346727387095	-3.2898211927312695	0.9587352935824851	0.994313321847791	1.212592373465519	1.0412221474200645	1.251345213144959	1.2788082191259558	-1.0201801286462584	0.8630114934527955	-2.0053873181914295	1.763491608915787	-1.1616575965359264	-2.572568070433429	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.2822518967918374	0.4315739150526619	0.18752077286152694	0	0	0.43157391505266185	0.18752077286152694	0	0	0.09294335736436375	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Blastopirellula	-2.7628341921967525	-1.667575437332397	-1.6458925821015251	1.0952587548643555	1.1169416100952274	0.021682855230871878	0.7285122351715271	0.7546032968277728	0.9206560651075948	0.8335202964665391	0.9863759624289937	1.00579997914419	-3.7924334812938967	-2.2098703309972376	-1.787738814178315	1.3140156988466611	1.1323690485570128	0.021557820322606565	1.4917821717449058e-4	0.02711416285469003	0.07381815646105701	0.1888409212638272	0.2574793117839243	0.9828006802112296	0.0044172251319199805	0.7757467632322356	1	1	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.4261545549163123	0	0	0	0.4261545549163122	0	0.5483368647137125	0.17425594668883293	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maritimimonas	3.586989923856691	4.417845536123209	1.3264656863261135	0.8308556122665176	-2.2605242375305776	-3.0913798497970952	1.0195003262174662	1.0575761822268714	1.2896410809892576	1.0972043560848712	1.3223328384235165	1.3519062843367653	3.5183803590971703	4.177330778025683	1.028554150359888	0.7572478250371155	-1.7094971642885097	-2.2866820619253962	4.341895481371886e-4	2.9494994647141417e-5	0.3036892325976854	0.44890140278725776	0.08735889653974498	0.02221438746807586	0.012422332136963981	8.733582830582133e-4	1	1	1	0.6133478929497309	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.014178083533908904	0	0	0	0.014178083533908894	0.021984518174573763	0.15570996238313503	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__uncultured;g__uncultured	-1.5989968685231342	-0.5533522004191747	0.7358229424337245	1.0456446681039595	2.3348198109568585	1.289175142852899	0.7687209239152493	0.7964711365539932	0.9716448195729043	0.8691754841274222	1.0320820734066602	1.0529139655004516	-2.0800746002582104	-0.6947548693519575	0.7572962131956433	1.2030305584995846	2.2622423847070294	1.2243879225594203	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.14353326701965954	0	0.03468490328486338	0.05508530454808497	0	0	0.03468490328486337	0.05508530454808497	0.3860159551742376	0	0.11545983922700341	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Planctomycetota;c__Pla3_lineage;o__Pla3_lineage;f__Pla3_lineage;g__Pla3_lineage	0.12477462110369579	0.6986549388067194	1.1404813647419612	0.5738803177030236	1.0157067436382654	0.4418264259352418	0.6738203623826766	0.6976544402835244	0.8513009843443327	0.7855608654498041	0.924714832380533	0.9422236244705148	0.18517490427639183	1.0014340889492344	1.339692289467225	0.7305357776121213	1.0983999694516504	0.46891885796593924	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.3460235342331056	0.12422698450579343	0.2614664253795708	0.13623598102556309	0.018146836999753325	0.12422698450579342	0.2614664253795708	0.1362359810255631	0.057161297624930406	0.22354605358080396	0.10395223646962083	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Oceanicaulis	-2.839864404136233	-2.9935123120173506	-2.9644559548779745	-0.1536479078811177	-0.12459155074174166	0.029056357139376043	0.6330838834509152	0.6552380183291681	0.7996437338368185	0.7502939178852566	0.8792236368616131	0.8953076905705687	-4.485763227230244	-4.568587640336702	-3.707220890300785	-0.2047836244150593	-0.14170632535138722	0.032454046184791266	7.265338816874208e-6	4.910217476554815e-6	2.0954616049627975e-4	0.8377411817036972	0.8873119784580635	0.974109962538874	2.0786417420225818e-4	1.453934525525322e-4	0.005785651132663516	1	1	1	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.07763856985218942	0.0448675547780993	0.007635699974504722	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio	-0.6870289320259383	-0.5624727731256772	-1.3025153463637755	0.12455615890026106	-0.6154864143378372	-0.7400425732380983	0.8436739357904192	0.8745148643559011	1.066691276263733	0.9364105432283537	1.1179976459487526	1.1414505133356752	-0.8143299240153441	-0.6431826330818865	-1.2210799650729836	0.13301447725144494	-0.5505256800567988	-0.6483352231148967	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.010743607897796518	0.029409237783203777	0.021926417001392487	0.1438900965045754	0.07516817213157952	0.029409237783203816	0.02192641700139248	0.1438900965045754	0.002792144344562862	0.13485044986746916	0.13487129033091547	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;__	-2.9342879133488577	-2.1548641944302434	-2.9597900412260585	0.7794237189186144	-0.025502127877200742	-0.8049258467958151	0.7258944258094067	0.7518774529339778	0.9173364019715253	0.8312100421558265	0.9834106488808574	1.0027429835913024	-4.0423067170917975	-2.8659779409816424	-3.226504513355104	0.9376976689274602	-0.025932328378000295	-0.8027239880681992	5.2927936604305665e-5	0.004157232126074353	0.0012531225561093452	0.3483998021309377	0.9793113143948905	0.42213428483534404	0.0015672168241274923	0.11478279870174121	0.03585232455985568	1	1	1	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.05640694180675966	0.01120466472883975	0.004234805890206615	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__BD1-7_clade	-2.4275807979314905	-0.5158277220185176	-2.3153766874301924	1.9117530759129728	0.11220411050129808	-1.7995489654116748	0.9073430698236937	0.9408064661475791	1.1474265153736467	0.9941965029447347	1.1915945148853924	1.2172686015391039	-2.6754828230552254	-0.5482825007897029	-2.0178866850363972	1.9229126940705434	0.09416299680776047	-1.4783499411192735	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.008362712667163505	0	0	0	0.008362712667163515	0	0	0.07096837342355411	0.09306678831145622	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;__	-0.7593113424516291	0.253045124102402	0.10186278404527516	1.012356466554031	0.8611741264969043	-0.15118234005712683	0.8262559059280271	0.8563789052655507	1.0446040579144646	0.9207041774112519	1.0979567344527166	1.1208010519414013	-0.9189784145612759	0.29548266841525755	0.0975132953711118	1.0995458599965064	0.7843424968162902	-0.1348877571048453	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.0463375389529951	0.11298599652345383	0.020162247297598284	0.005232579417328792	0.09078534179381505	0.1129859965234538	0.020162247297598287	0.005232579417328789	0.09268695438079308	0.077955136462364	0.009303434472360626	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Chlamydiaceae;g__uncultured	0.02853041253514696	-0.13916577748796652	1.9205318361689878	-0.16769619002311348	1.892001423633841	2.0596976136569545	0.5983191292816195	0.6190418628704104	0.7555609443874542	0.7205398208482768	0.8407360740004325	0.8556074997610841	0.047684272721486294	-0.2248083463090433	2.54186224213322	-0.2327368802819089	2.250410660543237	2.4072926128301764	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.3827797441797298	0.37033940104236174	0.22436542244745253	0	0	0.37033940104236174	0.22436542244745253	0	0.10034177955842409	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__OM182_clade;f__OM182_clade;g__OM182_clade	-0.9890729638450865	-0.5857012061938968	1.2330938496123252	0.4033717576511897	2.2221668134574117	1.818795055806222	0.7147987546060843	0.7403238662085484	0.9032658945315499	0.8214337547028965	0.9708569733545754	0.9898007021632035	-1.383708291979539	-0.791141867671338	1.3651504579964573	0.4910581715711023	2.288871455266186	1.8375366392762265	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.10989379368514454	0.1666408337876035	0.020926860311065918	0.12569765870171504	0	0.16664083378760347	0.020926860311065904	0.12569765870171498	0.1300494981165422	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__JGI_0000069-P22;f__JGI_0000069-P22;g__JGI_0000069-P22	-1.0895124651997152	0.25764816502037635	1.0451075207599991	1.3471606302200916	2.1346199859597146	0.7874593557396228	0.8572999293754937	0.8887023433969686	1.0839698252286276	0.9487294555281844	1.1337046822844667	1.1576333585750547	-1.270864988864957	0.28991502828218513	0.964148167629637	1.4199629012994957	1.8828712797219447	0.680232087220531	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.22129860941351157	0.5644955826892273	0.09120093578289169	0.1352228798742545	0.43288779443076175	0.5644955826892272	0.09120093578289169	0.13522287987425452	0.2586698812748417	0	0.03547357823434542	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Phormidesmis_ANT.LACV5.1	-2.2552294734221263	-2.8784532612230596	-2.5717061955517053	-0.6232237878009332	-0.316476722129579	0.30674706567135424	0.6109462321675624	0.6321885175793394	0.7715722195246123	0.7313085821337628	0.8546774891650467	0.8699888698396607	-3.69137144102002	-4.553156505032243	-3.33307256336446	-0.8522035745601849	-0.3702878877022397	0.35258734485636334	2.2304812757853622e-4	5.284692785205414e-6	8.5892537616584e-4	0.39410111302225487	0.7111679976665282	0.7243978263824519	0.006381493831889809	1.5648181234114732e-4	0.023715264282189296	1	1	1	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.1810546663594205	0.08259929360509813	0.014124822113584231	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Crocinitomix	-1.0381760101023678	-0.09110170192117469	-0.15920055939004904	0.9470743081811931	0.8789754507123188	-0.06809885746887435	1.0536824614612827	1.093162290269662	1.3329823659684974	1.1288566634661508	1.3624080012122985	1.3931664024960537	-0.9852835631928332	-0.08333776487908456	-0.11943185705564799	0.8389677262241643	0.6451631595896298	-0.04888063432111603	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.10932195564731297	0.1563621338918139	0.057512812112494455	0.04155092800944948	0.07886188202292681	0.1563621338918139	0.057512812112494455	0.04155092800944948	0.04148733376652665	0.0387427715557567	0.005539354558172809	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Amoebophilaceae;g__Candidatus_Amoebophilus	-0.7003746622839856	-1.0932337597999584	-1.0067933838778629	-0.3928590975159728	-0.3064187215938773	0.08644037592209552	0.5084777056190937	0.5255299582768153	0.6416620833563197	0.6452905700948641	0.7429323064883476	0.7547056194032675	-1.3773950254736322	-2.0802501219618645	-1.5690398575706133	-0.6088096056606229	-0.4124450086741291	0.11453522234330574	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.3497909973502154	0.16269740478613184	0.05086344942391867	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__A4b;g__A4b	-3.493367081385828	-2.9302521012881724	-3.87627176593624	0.5631149800976556	-0.3829046845504118	-0.9460196646480674	0.6163641497602962	0.6378294967084827	0.7784422952214434	0.7359427405233867	0.8606727934861805	0.8761731331243667	-5.667699983434139	-4.594099389272102	-4.979523581556623	0.7651614033140408	-0.4448899598643581	-1.0797177280187003	1.4472708995534634e-8	4.34622208243003e-6	6.374098639921353e-7	0.4441754396869393	0.6563992786766855	0.2802678970259928	4.28542552075571e-7	1.2000088502917201e-4	1.8236544550320444e-5	1	1	1	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.3015986870574034	0.09668201145538385	0.09704561773996288	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oleiphilaceae;g__Oleiphilus	-2.601066699763847	-2.1625905459662698	1.3649855605280923	0.43847615379757743	3.9660522602919395	3.527576106494362	0.8899652437304213	0.9227131564389476	1.1253909062487855	0.9783693660891346	1.171457100923287	1.1965254587015566	-2.9226609893899793	-2.3437300431614254	1.2128990495204346	0.4481703628459989	3.3855719148111225	2.94818307528735	0.0034705415635061837	0.019091984521431037	0.22516841909219307	0.6540302501399918	7.103009514852942e-4	0.0031964770388160178	0.09582300472745645	0.5080451465508077	1	1	0.02103228791411001	0.09145245346119074	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	0	0.13376188876615125	0	0	0	0.13376188876615128	0.1107723833662307	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella	0.29438580641635603	1.558375946575662	0.938451784947932	1.2639901401593059	0.644065978531576	-0.6199241616277299	1.1478752346323498	1.191219961572311	1.4524111021172963	1.2165947160855413	1.4732941715463685	1.507309907908313	0.25646150168109877	1.3082184624565356	0.6461337176367459	1.0389574469189393	0.4371604741065152	-0.41127850243351466	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.09610844641907922	0.04919050876015291	0.1584842749910084	0.04612347293310791	0.060438631736460954	0.04919050876015291	0.15848427499100834	0.04612347293310788	0.06969138758295396	0.09787752557007803	0.1094533509319774	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Xenococcaceae;g__Pleurocapsa_PCC-7319	-1.7454143416519294	-2.3080589556282303	-1.7224085222202195	-0.5626446139763008	0.023005819431709984	0.5856504334080108	0.694744749387762	0.7194422463528862	0.8778352615917362	0.8038312325254672	0.948231116890791	0.9664725190482034	-2.5123102307574996	-3.2081226357343047	-1.9621090625786204	-0.6999536609302811	0.024261827124114083	0.6059669797800026	0.01199435952693045	0.0013360451461618102	0.04974978806921582	0.4839562440290714	0.9806437617033665	0.5445366802586467	0.3431632991925686	0.039560817314921136	1	1	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.09530504595495796	0.012718169782158733	0.04957440953584227	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	0.11640018007878995	-1.6563880494284984	-3.0333542786842607	-1.7727882295072883	-3.149754458763051	-1.3769662292557623	0.9167959574351189	0.9506484567947053	1.1594129884308773	1.002822171777011	1.2025632197700145	1.2285666275706837	0.12696410704562638	-1.742377045467817	-2.6162845413604794	-1.7677991965074822	-2.619200726399589	-1.1207908454900144	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.12042755158639344	0.045598439534551775	0.06088137215322982	0	0	0.045598439534551775	0.06088137215322983	0	0.2741213371816038	0	0.2068710280401795	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae;g__Persicirhabdus	0.2687218025568476	0.49867084172528403	0.17307002358768828	0.22994903916843645	-0.0956517789691593	-0.3256008181375958	0.615061517775469	0.6364732271829385	0.7767905149030786	0.7348278117500334	0.8592306140053834	0.8746855128081574	0.43690231755800674	0.7834906802481315	0.22280141205030354	0.31292914542904954	-0.1113225918746885	-0.37224901221041373	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.30671503302215203	0.18125026195953428	0.16577679251561822	0.07732450431513699	0.025943560996450725	0.18125026195953428	0.16577679251561825	0.07732450431513699	0.11152485677472403	0.006538457565634384	0.08154083998098738	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Woeseiaceae;g__Woeseia	-0.8940648992908565	-1.3492305453952593	-0.25996390427751465	-0.4551656461044028	0.6341009950133418	1.0892666411177447	0.7411589366340245	0.7677718978670476	0.9366934253430409	0.8447007716877993	1.0007198806941304	1.0205867907328436	-1.2063065762267602	-1.7573325477834836	-0.2775336062408138	-0.5388483843751378	0.6336448463215397	1.0672944731487115	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.03199274696187346	0.034111778754218634	0	0.029784784116716027	0.07656508181965588	0.03411177875421861	0	0.029784784116716024	0.10906795736120589	0.06704310993299527	0.044282149759735955	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter	-4.6474496923569415	-4.289285695937554	-4.022223014529206	0.35816399641938723	0.6252266778277358	0.26706268140834855	0.7631483599736208	0.7906686632433649	0.9645782621437603	0.8642155190657951	1.025730350608477	1.0463671764079814	-6.089837751230424	-5.424883893011108	-4.169929151824215	0.4144382836431328	0.6095429246651841	0.2552284584510133	1.1302517505892734e-9	5.799222396738472e-8	3.0469434577428428e-5	0.6785531565660443	0.5421646298910426	0.798546652086105	3.346719469277329e-8	1.659180122079851e-6	8.412729598910758e-4	1	1	1	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.009826285934278289	0.17061154385158586	0.13701262195955602	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;__;__;__	-0.8376510116705548	-0.14844181377236923	-1.2680733060546896	0.6892091978981856	-0.4304222943841348	-1.1196314922823203	0.9676972901718671	1.0036438792015108	1.2239561178029783	1.0494541302559253	1.2617929757134894	1.28956756488855	-0.8656126457911073	-0.14790287356753282	-1.0360447467111014	0.6567311310024684	-0.3411195835360786	-0.8682224357737189	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.10793998491537898	0.1873128469962496	0.09400744683980462	0.11289941129983506	0.016165359050309244	0.1873128469962496	0.09400744683980461	0.11289941129983505	0.025050025908897367	0.10733749475849674	0.20312770508502487	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae;g__Rubritalea	-1.2530152333140332	1.6646670526399656	-0.3879209416725323	2.917682285953999	0.8650942916415009	-2.052587994312498	0.9190679553793365	0.9530139656913708	1.1622939248508735	1.0048970179597934	1.2052010478119162	1.2312835895294714	-1.363354282977762	1.7467394105104441	-0.3337545980224443	2.9034639707436543	0.7178008127458146	-1.6670310656027536	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.21623429969112568	0.6111959930517677	0.42600304957844004	0.30830040915579854	0	0.6111959930517679	0.42600304957844004	0.3083004091557986	0	0.02637828546138138	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Rheinheimera	-1.5727156169016943	-1.5595070998573806	-3.220584829629224	0.013208517044313695	-1.6478692127275298	-1.6610777297718435	1.1032336431615717	1.1447473346532573	1.3958097633597069	1.174923741318192	1.4206633074756603	1.4531366838669604	-1.4255508129671546	-1.362315554401141	-2.3073236154168266	0.011242020719995454	-1.1599294527114843	-1.1430980638046577	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.11844931151775413	0.08747428097018395	0.07498337365190764	0	0.09758536299711541	0.08747428097018399	0.0749833736519076	0	0.0031816608254985447	0.011683592144836004	0.016346877281174062	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__Marinicella	-1.670689942357787	0.060254034409275264	-1.6939542168906871	1.7309439767670622	-0.023264274532900142	-1.7542082512999624	0.9586327110304438	0.994206520266249	1.212462299291221	1.0411279726781733	1.2512256701952669	1.2786851090233045	-1.7427841999695022	0.06060514911241902	-1.3971190839343506	1.6625660074375126	-0.01859318833290042	-1.3718844764211542	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.16944058412934487	0	0.07353444617859757	0.11861096216346285	0.062150759049037656	0	0.07353444617859757	0.11861096216346284	0	0.1603941134116866	0.285353471878144	FALSE	FALSE	FALSE	FALSE
