taxon	lfc_SampleSiteCLOACA	lfc_SampleSiteORAL	lfc_SampleSiteTANK WATER	lfc_SampleSiteORAL_SampleSiteCLOACA	lfc_SampleSiteTANK WATER_SampleSiteCLOACA	lfc_SampleSiteTANK WATER_SampleSiteORAL	se_SampleSiteCLOACA	se_SampleSiteORAL	se_SampleSiteTANK WATER	se_SampleSiteORAL_SampleSiteCLOACA	se_SampleSiteTANK WATER_SampleSiteCLOACA	se_SampleSiteTANK WATER_SampleSiteORAL	W_SampleSiteCLOACA	W_SampleSiteORAL	W_SampleSiteTANK WATER	W_SampleSiteORAL_SampleSiteCLOACA	W_SampleSiteTANK WATER_SampleSiteCLOACA	W_SampleSiteTANK WATER_SampleSiteORAL	p_SampleSiteCLOACA	p_SampleSiteORAL	p_SampleSiteTANK WATER	p_SampleSiteORAL_SampleSiteCLOACA	p_SampleSiteTANK WATER_SampleSiteCLOACA	p_SampleSiteTANK WATER_SampleSiteORAL	q_SampleSiteCLOACA	q_SampleSiteORAL	q_SampleSiteTANK WATER	q_SampleSiteORAL_SampleSiteCLOACA	q_SampleSiteTANK WATER_SampleSiteCLOACA	q_SampleSiteTANK WATER_SampleSiteORAL	diff_SampleSiteCLOACA	diff_SampleSiteORAL	diff_SampleSiteTANK WATER	diff_SampleSiteORAL_SampleSiteCLOACA	diff_SampleSiteTANK WATER_SampleSiteCLOACA	diff_SampleSiteTANK WATER_SampleSiteORAL	(Intercept)	SampleSiteCLOACA	SampleSiteORAL	SampleSiteTANK WATER	global	CARAPACE - CLOACA	CARAPACE - ORAL	CARAPACE - TANK WATER	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER	structural_zero (SampleSite = CARAPACE)	structural_zero (SampleSite = CLOACA)	structural_zero (SampleSite = ORAL)	structural_zero (SampleSite = TANK WATER)
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;__	-0.7622462001433401	-0.5418276223848023	-1.5085201650229902	0.2204185777585378	-0.7462739648796501	-0.9666925426381879	0.8293103160759046	0.8618478626719908	1.0537490673691625	0.9113764522734273	1.0946288852152588	1.1194813684871947	-0.919132664055241	-0.6286812857027593	-1.4315743773697753	0.24185239503248515	-0.6817597954514926	-0.8635182057067398	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.008378658899720554	0.033846771724698764	0.020414012051297847	0.14286821186059057	0.08428531516558511	0.03384677172469875	0.020414012051297847	0.14286821186059054	0.006065309434547221	0.13759493066582235	0.13902643190664704	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;__;__	-2.9935359479939483	-2.1367564152001894	-3.168338405912633	0.8567795327937588	-0.17480245791868487	-1.0315819907124437	0.7121091151551369	0.7398678582799373	0.905259374661947	0.8064922075184943	0.9604789266223658	0.9812363753522195	-4.203760188270852	-2.8880243833916133	-3.4999233309191555	1.06235314465095	-0.18199509960452517	-1.0513083459040666	2.6251706913498455e-5	0.0038766981912782797	4.65391991586874e-4	0.28807539644598795	0.8555865716292576	0.2931169952001045	0.0012180792007863283	0.17212539969275562	0.021128796418044077	1	1	1	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.02120430236639947	0.04744303204947123	0.07812674030556875	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__BD1-7_clade;s__uncultured_bacterium	-1.3590817933837827	-0.6381475951565593	-3.134334247492316	0.7209341982272234	-1.7752524541085333	-2.4961866523357568	0.8943863038095966	0.9295758330284637	1.1362014141496946	0.9705752597754764	1.169982375531118	1.1970977938171168	-1.5195691029646108	-0.6864933149967326	-2.758607944382797	0.7427906192395605	-1.5173326464021737	-2.085198607188399	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.2542939240629168	0.2473361785884805	0.13315647847794881	0	0	0.24733617858848048	0.1331564784779488	0	0.027218342637611123	0.09265937153998709	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;__;__	-0.8185593770967196	0.271152903332456	-0.10668558064130067	1.0897122804291755	0.7118737964554189	-0.3778384839737567	0.8131742166766373	0.8450540122113301	1.0333047687660215	0.896793872479142	1.0760305345650143	1.1003207206097116	-1.0066223944508361	0.320870499890185	-0.10324696436725556	1.2151201227732746	0.6615739735891363	-0.34338941082958807	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.04454419363299797	0.10786965728947252	0.021866789183825362	0.00596545056549744	0.08453692453868641	0.10786965728947256	0.02186678918382536	0.00596545056549744	0.08267602060402598	0.08538211051089437	0.026320603719124144	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__OM182_clade;f__OM182_clade;g__OM182_clade;s__uncultured_bacterium	-0.16620823988528147	0.07123231908547496	0.24172113505507395	0.23744055897075644	0.4079293749403554	0.17048881596959897	0.617721757050521	0.6416308717746518	0.7856764187957566	0.72413900979116	0.8543854896583551	0.8718282923944738	-0.2690665141517558	0.1110175994001931	0.3076599084207865	0.32789361677840523	0.4774535381019579	0.19555320406195117	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.10745511451438373	0.13597836681661707	0.03689068569116001	0.01887618336011526	0.08089014331992121	0.13597836681661704	0.03689068569116001	0.01887618336011526	0.08959787862006606	0.1650953934380571	0.05684165028258935	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Planctomycetota;c__OM190;o__OM190;f__OM190;g__OM190;__	-1.2683023792660924	-0.1530522135719356	-0.507159669725238	1.1152501656941567	0.7611427095408544	-0.35410745615330236	0.7581604986623275	0.7877973063106809	0.9636039949922262	0.8474028473060705	1.012916407684785	1.0352859040166178	-1.672867923749446	-0.19427867085340977	-0.5263154494594322	1.3160802671829392	0.7514368449027223	-0.3420383246593672	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.34175178676828066	0	0.1777861791386558	0.02929029363221251	0.44095344332755004	0	0.17778617913865577	0.02929029363221252	0.14457245694165083	0.2751858243965015	0.10036333550003065	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__JGI_0000069-P22;f__JGI_0000069-P22;g__JGI_0000069-P22;s__uncultured_bacterium	-1.0559299200839645	-0.35319934644096135	1.325396230515504	0.7027305736430032	2.3813261505994685	1.6785955769564653	0.8011714892758056	0.8325619783250923	1.0180975179310219	0.8859737257186745	1.0622205754590452	1.0860921892052835	-1.317982397299784	-0.4242318958061364	1.3018362260709315	0.7931731531575271	2.241837717717305	1.5455369200148001	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.36493325244408154	0.7090236275729566	0.29609503281108646	0.23346656044534853	0	0.7090236275729567	0.29609503281108646	0.2334665604453485	0.15611591427894447	0	0.07407077846726705	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oleiphilaceae;g__Oleiphilus;__	-2.3423373383035098	-1.8306664294065986	1.2984559650310146	0.5116709088969111	3.640793303334524	3.129122394437613	0.8919995276138175	0.9270918104257444	1.133177282821629	0.9683938179997376	1.1672095424921076	1.1942420959670808	-2.6259401107189846	-1.9746333737603716	1.1458542142654315	0.5283706890589112	3.1192285282050305	2.62017425529092	0.008641001946311455	0.04830976885341685	0.25185547860054114	0.5972420772025748	0.0018132526529230936	0.008788484679384964	0.39230148836254003	1	1	1	0.08413492309563154	0.39230148836254003	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.06983454448203273	0	0	0.04994199609398438	0	0	0	0.049941996093984434	0.0939789922603393	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;__	0.11663136120388913	1.5845229882543388	0.7073337943324821	1.4678916270504496	0.5907024331285929	-0.8771891939218567	1.129725572881078	1.1744968839312997	1.4344009503530735	1.1886389807455153	1.4460033826230165	1.4812457064579323	0.10323866610052075	1.3491078690226843	0.49312139270290783	1.2349347874573209	0.4085069511089749	-0.592196952941358	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.07777734203071544	0.0288834327385895	0.16559837075717376	0.06374582357028212	0.08290983218399316	0.0288834327385895	0.16559837075717374	0.06374582357028216	0.11023733562053703	0.10160599950996169	0.14527517654669994	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda;__	-1.1727675111299574	-1.2593304149359543	-1.5918445774523022	-0.08656290380599696	-0.41907706632234487	-0.3325141625163479	0.7652949729022248	0.795222702521977	0.972643072984639	0.853777904959844	1.0210739991872606	1.043692896820327	-1.532438540243478	-1.5836197972493762	-1.6366174002222522	-0.1013880814941777	-0.41042771303149	-0.3185938732833885	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.14265948894062672	0.23619661142034934	0.06300073128952283	0.02991405351195556	0.08688939879568071	0.2361966114203493	0.0630007312895228	0.02991405351195556	0.09135018770933068	0.0790355579538183	0.042156477382659596	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae;g__Persicirhabdus;s__uncultured_bacterium	0.3392011111821116	0.6465059642256917	0.09424900217146685	0.30730485304358013	-0.24495210901064474	-0.5522569620542249	0.5981642487210374	0.6212759588615921	0.7608976455022811	0.7073690772693961	0.8326778616899102	0.8494326164916609	0.5670701849991423	1.0406099817709513	0.12386554581760012	0.43443354101630516	-0.2941739180065593	-0.6501480533384328	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.2747951342777641	0.18373582222492524	0.15984971145955282	0.038718699203909045	0.0630316246617244	0.18373582222492524	0.1598497114595528	0.038718699203909045	0.08767363445206407	0.049334648387377084	0.008923710328835788	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Woeseiaceae;g__Woeseia;__	-0.7829847747925417	-1.1607946070218012	-0.298184109820686	-0.37780983222925946	0.4848006649718557	0.8626104972011152	0.7291096573182333	0.7575617567827072	0.9267980483478738	0.8215450913645064	0.9797913779100331	1.0011443787845147	-1.0738916525567204	-1.53227719935545	-0.32173579816253833	-0.45987717071226625	0.4947998889375523	0.8616244724346424	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.02259705219453612	0.026260822696230725	0.15789837936498005	0.08091904387579947	0.0604158510268735	0.026260822696230736	0.15789837936498	0.08091904387579947	0.07709732391055817	0.10307994538506761	0.03896706933283294	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Blastopirellula;__	-2.4521568226553736	-1.8682071488689898	-2.5156334390917316	0.5839496737863838	-0.06347661643635805	-0.6474262902227419	0.6757874780808347	0.70206476927075	0.8592422493648125	0.7745437322611236	0.9194130171078191	0.9388964377116572	-3.628591683319201	-2.6610182288587665	-2.9277348046507163	0.7539273116079075	-0.06904037168848805	-0.6895609187746986	2.8497154682982406e-4	0.007790473931804349	0.0034144113790463577	0.45089286984455734	0.9449574841880682	0.49047035124625793	0.013222679772903836	0.34589704257211307	0.15501427660870462	1	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.2094094413838483	0.21344630100291243	0.14762741019403613	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Chlamydiaceae;g__uncultured;s__uncultured_organism	0.1008877796248574	0.010547403476888102	0.8437476126450901	-0.0903403761479693	0.7428598330202327	0.833200209168202	0.5381710756655165	0.5588388883895619	0.6848829583304474	0.6566680637820688	0.7667963937227896	0.7814406605237391	0.1874641432561141	0.01887378222242758	1.2319588367360026	-0.13757388417468547	0.9687836811720708	1.0662360576550656	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.32020494344835937	0.24822376446545102	0.16847522737705764	0.27658941790052194	0.04941452525217314	0.24822376446545102	0.16847522737705764	0.276589417900522	0.05591163922633854	0.18911600611415164	0.029760664155352234	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;__;__;__;__	-0.8968990463156447	-0.13033403454231554	-1.4766216707412658	0.7665650117733291	-0.5797226244256212	-1.3462876361989502	0.9553992085762787	0.9930741350715616	1.2135081491477278	1.0265753279711836	1.2410732026351052	1.270303618942695	-0.9387688813895816	-0.13124300587379972	-1.2168205642280427	0.7467206651929658	-0.46711396490934354	-1.0598156347216412	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.10441900496836974	0.18310445023174254	0.09382012021377337	0.1442896260748534	0.023204483095380403	0.18310445023174254	0.09382012021377338	0.14428962607485338	0.016812852017173384	0.14899561587707033	0.24559284011248295	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae;g__Rubritalea;s__uncultured_bacterium	-1.3528772943585958	1.5969029676647204	-0.5523760742094171	2.9497802620233164	0.8005012201491787	-2.1492790418741374	0.9209875444578822	0.9572608092487226	1.169906382117964	0.9949364795948173	1.2009293419786835	1.2289676498192754	-1.4689420095848695	1.6682005073601642	-0.47215408228597894	2.964792549595326	0.6665681253405394	-1.7488491598539615	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.3024598578069092	0.6670295578648491	0.4557634771281939	0.29009839944065446	0	0.6670295578648491	0.4557634771281939	0.2900983994406545	0	0.030190653875022993	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Rheinheimera;__	-1.6071200936171914	-1.5165557626977337	-3.4042896363862067	0.0905643309194577	-1.7971695427690153	-1.887733873688473	1.0893686934839768	1.132497770758857	1.383262447778547	1.1508905119398778	1.3983607435614571	1.4322150046569635	-1.475276555339003	-1.3391247222336955	-2.461058378222681	0.07869065734741999	-1.2851973648744173	-1.3180520156194098	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.11333220649594906	0.08242939775653986	0.07939485501930521	0	0.07783610216933985	0.08242939775653983	0.0793948550193052	0	0.0021540589234208423	0.006671809717857276	0.009978599459436846	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__Marinicella;s__uncultured_bacterium	-0.9694171388470874	0.2061283252088017	-2.289832070639451	1.1755454640558891	-1.3204149317923635	-2.4959603958482526	1.0121218942088392	1.0521066162427424	1.2853809219229941	1.0790054253221244	1.307489384422081	1.338680728770418	-0.9578067072690553	0.19591961691574775	-1.7814423970240258	1.0894713191131025	-1.0098857761479996	-1.864492662220363	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.11423755341489877	0.0964097359096303	0.05772808043448441	0	0.08645738512390015	0.0964097359096303	0.05772808043448441	0	0.081530345448982	0.08451933988698883	0.2035238453351057	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfurimonas;__	-0.45134750692970177	0.3193937327799933	1.0291995923116068	0.7707412397096951	1.4805470992413086	0.7098058595316136	0.7080699247769143	0.7356639264898902	0.900141974207033	0.8029247737036268	0.9558987149368037	0.9765145915872278	-0.6374335233513895	0.43415712158666314	1.143374736211213	0.9599171241840257	1.5488535303023088	0.7268768594413878	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.12169534027793177	0.25762005321144915	0.09832513546549175	0.2259022579338655	0.5169524725950646	0.2576200532114491	0.09832513546549176	0.22590225793386548	0.13123045853535403	0	0.3397789438368792	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Coxiellales;f__Coxiellaceae;g__Coxiella;s__uncultured_bacterium	0.6378943614238226	0.7398815627519633	3.1121115502358703	0.10198720132814065	2.4742171888120477	2.372229987483907	0.5302594383036611	0.5506053773336862	0.6748574838885454	0.6500718186287757	0.7581950351901094	0.7725612733146725	1.2029853979864904	1.3437601469401725	4.61150928089855	0.15688605228767893	3.2632991169503818	3.0706043254095037	0.2289819712115329	0.17902596059173537	3.997558058155284e-6	0.8753346523936719	0.001101232235997866	0.0021362604088826925	1	1	1.8548669389840516e-4	1	0.049995943514303115	0.09484996215439155	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	0	0.4041764881793377	0.17423914200137244	0	0	0.4041764881793377	0.17423914200137236	0	0.17578997990192427	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassomonas_sp.	-0.6444967240863869	-0.44514972745432313	0.7728986471105934	0.1993469966320638	1.4173953711969802	1.2180483745649164	0.7532465950881779	0.7826830226221791	0.9573783009693836	0.8430175417412283	1.0073028705158429	1.0295005361040441	-0.8556251409419775	-0.5687484135825035	0.8073074628159034	0.2364683850116788	1.4071193607054129	1.1831449638427554	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.19792024256856042	0.3219307000449644	0.21658957474161475	0.03404580798733535	0.3096870044425019	0.3219307000449643	0.21658957474161475	0.034045807987335364	0.032548155806012544	0.2787510703585685	0.19503249503657719	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Aureispira;__	-1.5610404133328672	-0.7482751218833354	-2.70760981597651	0.8127652914495318	-1.1465694026436428	-1.9593346940931746	0.9105081025340709	0.9463544564863666	1.1566284058597625	0.9853290345557209	1.188728656283089	1.2164035394555588	-1.7144717427426228	-0.7906922366715935	-2.340950474896774	0.8248668850157277	-0.9645341656259305	-1.610760434789707	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.10942572359054496	0	0.08019171199626768	0	0	0	0.08019171199626769	0	0.028965390945820874	0.1137899687487934	0.18103076187651707	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__uncultured;__	-1.56660364414512	-0.86419697158391	-1.2920405677371543	0.7024066725612101	0.27456307640796584	-0.4278435961532443	0.6465553835773348	0.6716403861471405	0.8222070970300339	0.7490586979979414	0.8865735362332035	0.9050301538733906	-2.4229999222607015	-1.2866959602315886	-1.5714295977306045	0.9377191326108071	0.30969013306499715	-0.4727396035614274	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.2080291890893788	0.014377701683941108	0	0	0.2080291890893788	0.014377701683941105	0.056382819369052296	0.13224075488096373	0.09198198795573753	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;__;__	-3.032447870454773	-2.364444526632871	-1.3361625212546457	0.6680033438219022	1.6962853492001273	1.0282820053782251	0.758367623620015	0.7880128773405708	0.9638664132218012	0.8475877914618548	1.0131531137580734	1.0355298519198644	-3.9986515457761693	-3.000515086266773	-1.3862528073661315	0.7881228948210556	1.6742635700028814	0.9930008328314227	6.37043865647024e-5	0.0026952340206312184	0.165669721723413	0.43062482451536666	0.09407881080503608	0.3207095486119968	0.0029558835366021914	0.1223636245366573	1	1	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.18107140107957082	0	0	0	0.1810714010795709	0.08707246874204769	0	0.09795098689081176	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Fluviicola;__	-0.6481439381952451	0.2400619819683901	-3.0363596293165522	0.8882059201636352	-2.388215691121307	-3.2764216112849422	0.9961937333083521	1.035529925689441	1.2651983154489677	1.0642498935264695	1.288810453979804	1.3194516508774303	-0.6506203728493289	0.23182524812941574	-2.3999080557098837	0.8345839878080704	-1.8530387333114626	-2.483169132499955	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.18829107244150387	0.1900713217056214	0.06387002705064156	0	0	0.19007132170562138	0.06387002705064156	0	0.04100666580097011	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__Arenicellaceae;g__Arenicella;s__uncultured_bacterium	-0.34170272029377413	-0.9196318158424607	-1.7570085938204818	-0.5779290955486865	-1.4153058735267077	-0.8373767779780211	0.9730549293482871	1.0114488957546692	1.2358793448411656	1.0428594605774042	1.2617149998305812	1.29155631468079	-0.3511648828731928	-0.9092222253664123	-1.4216667680017676	-0.554177353129349	-1.1217318282787714	-0.6483470898324554	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.14184015605898023	0.11534627936429306	0.19656539591991692	0.10101360030412826	0.014044894737386023	0.11534627936429306	0.19656539591991698	0.10101360030412826	0.03156969624187497	0.21588449684333785	0.17201491501246205	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;__	-1.103696150390921	1.538868311290788	-2.0972730582330694	2.642564461681709	-0.9935769078421484	-3.636141369523857	0.8911615845813015	0.9262197260283321	1.1321155796868083	0.9676281376639716	1.1662362186472541	1.1932396778246976	-1.2384916153106797	1.6614505910919408	-1.8525255688233395	2.730971081578234	-0.8519516817910375	-3.0472849982265284	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.2872839917253916	0.5443449197769774	0.34074078257014007	0	0	0.5443449197769774	0.34074078257014	0	0	0.07310400516865666	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__uncultured;s__uncultured_bacterium	0.14243329196469973	0.21652179133907273	2.4984636201497223	0.074088499374373007	2.356030328185023	2.2819418288106497	0.6829394427086919	0.7095084466317275	0.8683033063052277	0.7808107078633788	0.9274770926620959	0.947211544929348	0.20855918264110967	0.30517154850935696	2.8774088524217336	0.09488663337764643	2.540257163034199	2.409115303784498	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.40234308142583486	0.21872103628569614	0.08453141495058711	0	0	0.2187210362856961	0.08453141495058711	0	0.2238983212187603	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__PB19;f__PB19;g__PB19;s__uncultured_bacterium	0.36763095449805044	0.6868425683843139	0.388421620292164	0.31921161388626346	0.02079066579411354	-0.2984209480921499	0.7913657570151391	0.8223564764136024	1.0056738849022655	0.87715183105644845	1.050954386831655	1.0744838463764599	0.4645525172641726	0.835212694353328	0.38623019462209857	0.36391831218296894	0.019782652848323708	-0.2777342340683213	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.2810957577828176	0.15474107735578033	0.21822973802152515	0.08038303227235084	0.03977308368303596	0.15474107735578033	0.21822973802152515	0.08038303227235086	0.09496407191575872	0.11183693529923418	0.05555736137772477	FALSE	FALSE	FALSE	FALSE
